episode,total_reward,n_queries,epsilon,loss,validation_total_reward,validation_n_queries,validation_selected_dependency,validation_hit_at_k
55,-0.07212361108348421,8,0.988847,0.012699257349595428,,,,
56,-0.2675503548549357,9,0.988657,0.006111628996829192,,,,
57,0.015087846740283212,10,0.988448,0.010669176311542591,,,,
58,0.3068039394076307,14,0.988163,0.011551023771365484,,,,
59,-0.024341236026450497,9,0.987973,0.013600989244878292,,,,
60,-0.10312163068957494,13,0.987707,0.010169681316862503,,,,
61,-0.0361450758722246,8,0.987536,0.014559640859564146,,,,
62,-0.11485438708441979,9,0.987346,0.006992844399064779,,,,
63,-0.3973575664135359,15,0.987042,0.0032646890613250434,,,,
64,-0.3932873686674113,8,0.986871,0.014930061995983124,,,,
65,-0.2687239706984461,8,0.9867,0.012292775015036264,,,,
66,-0.04766067080915461,8,0.986529,0.010889779310673475,,,,
67,-0.4383233535693595,9,0.986339,0.014799045864492655,,,,
68,0.29494911977183125,8,0.986168,0.013625353264311949,,,,
69,-0.2346014136538625,8,0.985997,0.014754681382328272,,,,
70,-0.03712554989150746,12,0.98575,0.006083947994435827,,,,
71,1.2282514588837716,12,0.985503,0.009745174398024877,,,,
72,-0.281602365100755,9,0.985313,0.010447573382407427,,,,
73,0.45320101869934604,8,0.985142,0.009062148514203727,,,,
74,0.229124192078398,8,0.984971,0.006419272627681494,,,,
75,-0.1683744180911468,8,0.9848,0.006532438176994522,,,,
76,-0.2210572657855212,8,0.984629,0.006601222150493413,,,,
77,-0.2539427042994957,9,0.984439,0.006030994118191302,,,,
78,0.12783748289161811,9,0.984249,0.009799234569072723,,,,
79,-0.07041945492118978,10,0.98404,0.010081633304556211,,,,
80,-0.13646083936693998,9,0.98385,0.017339606769382954,,,,
81,-0.09711739317395428,11,0.983622,0.010648534167557955,,,,
82,-0.1695618313016701,8,0.983451,0.00856030872091651,,,,
83,-0.20970378520409946,12,0.983204,0.006631275755353272,,,,
84,0.05574391963215938,8,0.983033,0.011315710842609406,,,,
85,1.3284941405948245,8,0.982862,0.006391128292307258,,,,
86,0.5623322961860845,8,0.982691,0.006479315576143563,,,,
87,-0.25618482670896225,11,0.982463,0.009837400323400894,,,,
88,-0.17667653101825656,12,0.982216,0.004147296043811366,,,,
89,-0.1904914362551124,9,0.982026,0.005972302169539034,,,,
90,0.1181258060411195,9,0.981836,0.008767838745067516,,,,
91,0.03742351081167902,10,0.981627,0.011367777129635215,,,,
92,-0.12134490450757818,10,0.981418,0.00933446028890709,,,,
93,0.40786015419580846,8,0.981247,0.007504478329792619,,,,
94,-0.20507997288453206,12,0.981,0.012786885490640998,,,,
95,-0.33046094128940917,8,0.980829,0.014589530881494284,,,,
96,-0.14590719229150897,11,0.9806010000000001,0.02715906873345375,,,,
97,-0.4170179451762567,8,0.98043,0.014054520521312952,,,,
98,0.2374817839853029,9,0.98024,0.013250546840329966,,,,
99,0.4732167929352298,8,0.980069,0.018213186413049698,,,,
100,-0.0892402152716469,9,0.979879,0.011118649505078793,,,,
101,-0.211010456152367,9,0.979689,0.011129858903586864,,,,
102,-0.14788448908249788,10,0.97948,0.014356463526686033,,,,
103,-0.27213868452416506,14,0.979195,0.016557857083777588,,,,
104,-0.23780466893417926,12,0.978948,0.01237230550032109,,,,
105,-0.3255080367602527,9,0.978758,0.015528381336480379,,,,
106,-0.1092956976558801,8,0.978587,0.017919137608259916,,,,
107,0.001583354265321385,8,0.978416,0.01152760535478592,,,,
108,1.3306529148774404,12,0.978169,0.017510730773210526,,,,
109,-0.34131496041626935,11,0.977941,0.010056554960707823,,,,
110,-0.0955222520062254,8,0.97777,0.01759131485596299,,,,
111,0.5776614041353006,10,0.977561,0.011887013291319212,,,,
112,0.0998711385424089,8,0.97739,0.01027854741550982,,,,
113,-0.2570840059339315,9,0.9772,0.01101496567328771,,,,
114,-0.0804069894694706,8,0.977029,0.012517552357167006,,,,
115,0.016195063440263002,8,0.976858,0.017700419295579195,,,,
116,-0.1917876787041339,8,0.976687,0.020137063693255186,,,,
117,-0.39364259319577,10,0.976478,0.00985064310953021,,,,
118,0.0927465348578353,9,0.976288,0.014044098556041718,,,,
119,-0.1270831907540652,8,0.976117,0.008069505915045738,,,,
120,-0.2039053897662044,9,0.975927,0.018297639675438404,,,,
121,-0.28524018840539356,14,0.975642,0.011311374604701996,,,,
122,-0.274883033967549,8,0.975471,0.025027993135154247,,,,
123,-0.34666903940659116,13,0.975205,0.010833283769898117,,,,
124,-0.24362779693616365,13,0.974939,0.01404661297177275,,,,
125,-0.02258207200877696,11,0.974711,0.01512105173120896,,,,
126,0.15347662078784421,8,0.97454,0.012611693081756433,,,,
127,1.4258591467420665,9,0.97435,0.008929475210607052,,,,
128,-0.0496829590581367,8,0.974179,0.008925300789996982,,,,
129,-0.20135194060810377,11,0.973951,0.010083820049961409,,,,
130,0.192457360258381,9,0.973761,0.020156587784488995,,,,
131,0.3216254353310053,10,0.973552,0.008848586274931828,,,,
132,1.738220682314211,8,0.973381,0.013593266252428293,,,,
133,0.6525403570338535,9,0.973191,0.010193956084549427,,,,
134,-0.24054804768091248,10,0.972982,0.010909361143906912,,,,
135,-0.2255592385149989,9,0.972792,0.012987819810708364,,,,
136,-0.0754472687265906,8,0.972621,0.01892379391938448,,,,
137,-0.21556121133925976,12,0.972374,0.016578057780861855,,,,
138,-0.409472517618214,10,0.972165,0.01378493926798304,,,,
139,-0.2666841372673765,9,0.971975,0.024379776790738106,,,,
140,0.0075136766748702954,8,0.971804,0.014149035637577375,,,,
141,-0.4161302517169676,12,0.971557,0.01873195854326089,,,,
142,-0.21866781145629172,8,0.971386,0.016744360327720642,,,,
143,-0.4404395854520665,13,0.97112,0.01256096619181335,,,,
144,-0.2189931928694648,8,0.970949,0.01181214046664536,,,,
145,-0.019456041915839606,9,0.970759,0.006304921582341194,,,,
146,-0.09283076163110439,10,0.97055,0.006042862311005592,,,,
147,-0.30897115026464617,15,0.970246,0.00797980057541281,,,,
148,-0.1951446185948851,8,0.970075,0.01910168956965208,,,,
149,1.2332747807726585,9,0.969885,0.013602599346389374,,,,
150,1.5635596691878515,14,0.9696,0.011684111319482327,,,,
151,-0.31084554932771896,11,0.969372,0.015107564628124237,,,,
152,-0.2794105989968765,13,0.969106,0.011142238198469082,,,,
153,0.11432271388961249,8,0.968935,0.01089837565086782,,,,
154,-0.40883328980261796,19,0.968555,0.017565126437693833,,,,
155,-0.2799472998303134,8,0.968384,0.014166199291745821,,,,
156,-0.24373030679229007,9,0.968194,0.00837505073286593,,,,
157,0.27551793746141906,8,0.968023,0.01323915459215641,,,,
158,-0.18420651398612842,8,0.967852,0.01480941940099001,,,,
159,-0.1360121519073429,10,0.967643,0.013437004759907722,,,,
160,-0.3188442127985859,9,0.967453,0.016843408967057865,,,,
161,0.022583776770884995,8,0.967282,0.006666549248620868,,,,
162,-0.3593999659927046,12,0.967035,0.013459094179173311,,,,
163,0.5055901745220511,8,0.966864,0.01031642717619737,,,,
164,-0.19706870480959726,12,0.9666170000000001,0.008514162618666887,,,,
165,0.20294661415724252,9,0.966427,0.02117383060976863,,,,
166,-0.36460993066005243,9,0.966237,0.014202234335243702,,,,
167,0.21307824995465222,10,0.966028,0.009693479475875696,,,,
168,1.244062881191273,8,0.965857,0.009033037815243006,,,,
169,-0.2707090723253794,10,0.9656480000000001,0.011107166297733784,,,,
170,-0.3271158199197864,10,0.965439,0.0115638324059546,,,,
171,-0.2424870155982033,10,0.96523,0.009729894033322731,,,,
172,0.04334638069318372,10,0.965021,0.013640562227616707,,,,
173,-1.0553227418026163,9,0.964831,0.0062558145727962255,,,,
174,-0.09201989646930209,10,0.964622,0.020238168848057587,,,,
175,-0.16383075638979927,13,0.964356,0.019667579792439938,,,,
176,0.5434603298326026,13,0.96409,0.007376534553865592,,,,
177,0.08409839934752669,8,0.963919,0.006917596096172929,,,,
178,-0.1377292750541492,8,0.963748,0.007408511359244585,,,,
179,-0.23142417638844076,12,0.9635009999999999,0.0076841504002610845,,,,
180,-0.28323484994956977,12,0.963254,0.019596368695298832,,,,
181,-0.15341013225663697,10,0.963045,0.015721954715748627,,,,
182,0.0663542626658084,11,0.962817,0.027145547481874626,,,,
183,-0.03063610616129045,12,0.96257,0.02022520173341036,,,,
184,-0.3953514907628385,8,0.962399,0.010463191661983728,,,,
185,-0.18750135148325,8,0.962228,0.015900523867458105,,,,
186,-0.136030775279647,8,0.9620569999999999,0.014001358300447464,,,,
187,-0.08404869396815529,11,0.961829,0.008514678416152796,,,,
188,-0.0609759687299468,8,0.961658,0.0062035261653363705,,,,
189,-0.2809870223771976,9,0.961468,0.008265715247641007,,,,
190,-0.03267882463665661,8,0.961297,0.019960444420576096,,,,
191,-0.41795597294411013,8,0.961126,0.006637219805270433,,,,
192,0.8908856544629152,8,0.960955,0.009125774260610342,,,,
193,0.005197046498821717,11,0.960727,0.007736611645668745,,,,
194,-0.1552934467132687,9,0.960537,0.011963374602297941,,,,
195,-0.306360940290897,9,0.960347,0.007229225244373083,,,,
196,-0.2106827988388595,8,0.960176,0.012220454557488361,,,,
197,-0.15296783037667006,11,0.959948,0.0057466526826222735,,,,
198,0.0639781006296262,8,0.959777,0.014129490591585636,,,,
199,-0.3607344162591003,10,0.959568,0.014355848620956143,,,,
200,0.49725756606946436,8,0.959397,0.004492076812312007,,,,
201,-0.16922569198406232,8,0.959226,0.026510978117585182,,,,
202,-0.1288961283888596,8,0.959055,0.005581178818829358,,,,
203,0.27331333491760557,8,0.958884,0.010511770223577818,,,,
204,-0.4191898568319863,9,0.958694,0.0155180967412889,,,,
205,0.4203287207337384,10,0.958485,0.007289856827507417,,,,
206,-0.011277396553354802,8,0.958314,0.011303427862003446,,,,
207,0.44238346804035145,8,0.958143,0.005276241456158459,,,,
208,-0.2094703213435254,8,0.957972,0.005209023288140695,,,,
209,-0.0949766155624669,8,0.957801,0.006719146855175495,,,,
210,-0.20676418195215568,14,0.957516,0.006061963445972651,,,,
211,-0.3501073149493627,8,0.957345,0.00679440819658339,,,,
212,3.0168316053057795,9,0.957155,0.015779105480760336,,,,
213,-0.1072637359274898,8,0.9569840000000001,0.005366146719704072,,,,
214,-0.2411760829787039,8,0.956813,0.015327595639973879,,,,
215,1.174468185776175,12,0.956566,0.0050473972999801235,,,,
216,-0.0508708114409715,9,0.956376,0.01428841007873416,,,,
217,-0.2264989817336679,8,0.956205,0.001954421983100474,,,,
218,-0.04657603495029661,8,0.956034,0.01145592937245965,,,,
219,-0.01617180000035301,8,0.955863,0.031824126839637756,,,,
220,-0.10092232716683497,11,0.955635,0.025903844895462196,,,,
221,0.0669809186121556,8,0.955464,0.00936740031465888,,,,
222,-0.04306274266943361,8,0.955293,0.00904845492914319,,,,
223,-0.1795539757636174,8,0.955122,0.026059592957608402,,,,
224,-0.32866123473842046,10,0.954913,0.011405972763895988,,,,
225,0.0818353338947318,8,0.954742,0.020623491378501058,,,,
226,0.605877490783994,10,0.954533,0.005921416139851014,,,,
227,-0.3026437892286375,8,0.954362,0.005478872335515916,,,,
228,-0.14501779657669328,10,0.954153,0.006063400146861871,,,,
229,-0.3465329612901457,8,0.953982,0.007481942418962717,,,,
230,-0.045753991360025906,8,0.953811,0.030331953428685665,,,,
231,1.4568521345182746,8,0.95364,0.012906909299393496,,,,
232,0.5263983351509045,11,0.953412,0.0065732598304748535,,,,
233,-0.2513870658893811,8,0.953241,0.003782114596106112,,,,
234,0.119305096192583,9,0.953051,0.004820894682779908,,,,
235,-0.0544448989910615,8,0.95288,0.0072998252386848135,,,,
236,-0.1614713707014479,9,0.95269,0.0068138111382722855,,,,
237,-0.30813730002228396,11,0.952462,0.004156590827430288,,,,
238,-0.34587166211361126,12,0.952215,0.003717082397391399,,,,
239,-0.2147533254997927,8,0.952044,0.013985472731292248,,,,
240,-0.23801233839426,8,0.951873,0.011882560327649117,,,,
241,1.1740456112209046,9,0.9516830000000001,0.003934034728445113,,,,
242,0.31357603029141357,8,0.951512,0.007366530674820145,,,,
243,-0.1280512859965671,9,0.951322,0.0021712215384468436,,,,
244,-0.04237521057949831,8,0.951151,0.01113015622831881,,,,
245,-0.2060829742993065,8,0.95098,0.005017240376522143,,,,
246,-0.1798862090971446,10,0.950771,0.003333486383780837,,,,
247,-0.09536264819074701,8,0.9506,0.006994254887104034,,,,
248,-0.14353247551411558,9,0.95041,0.01047001127153635,,,,
249,-0.19697268618260472,8,0.9502390000000001,0.009259643265977502,0.4532393304797177,11.7,-0.6872393304797177,0.68
250,-0.4414209132893411,10,0.95003,0.008761199424043298,,,,
251,0.2633465780146114,9,0.94984,0.010149845698227486,,,,
252,-0.3301310088436422,9,0.94965,0.0187270927708596,,,,
253,-0.06442045061351,8,0.949479,0.004713425587397069,,,,
254,-0.2221844973584502,8,0.949308,0.010192918086734911,,,,
255,-0.12595788505831018,9,0.949118,0.02054179785773158,,,,
256,1.797939381685532,8,0.948947,0.01872314792126417,,,,
257,-0.24833428314761527,11,0.948719,0.015282363320390383,,,,
258,-0.2186858300964962,8,0.948548,0.0029839404548207917,,,,
259,0.4356240107292207,9,0.948358,0.0055033162934705615,,,,
260,-0.4647115617691486,9,0.948168,0.009626354556530714,,,,
261,-0.2371065711980116,9,0.947978,0.002336045610718429,,,,
262,-0.3314996190121485,13,0.947712,0.008086285670287907,,,,
263,0.018367979584656302,8,0.947541,0.028325123246759176,,,,
264,-0.15481426380039778,9,0.947351,0.004381574573926628,,,,
265,-0.4100978485716358,8,0.94718,0.0034920865825066962,,,,
266,-0.062490440748392884,11,0.946952,0.004386309767141938,,,,
267,0.48000208533702654,15,0.946648,0.011010909802280366,,,,
268,0.1925258958842404,9,0.946458,0.012380776344798505,,,,
269,-0.2374577042292014,8,0.946287,0.0069570392370224,,,,
270,-0.1741523177942635,8,0.946116,0.004512666491791606,,,,
271,-0.06201381175838841,8,0.945945,0.011306531727313995,,,,
272,-0.1432908558009591,9,0.945755,0.005548114073462784,,,,
273,0.11936754374028319,9,0.945565,0.015765055703620117,,,,
274,-0.131905100233133,8,0.945394,0.009370520478114486,,,,
275,0.12389387311690389,8,0.945223,0.0041714104590937495,,,,
276,-0.2525849084538714,9,0.945033,0.01264413104703029,,,,
277,-0.09307924665133928,10,0.944824,0.01571684315179785,,,,
278,0.018120694110815294,8,0.944653,0.004432877874933183,,,,
279,0.044558222953743426,10,0.9444440000000001,0.014079343837996324,,,,
280,-0.2257881815677543,9,0.944254,0.023297909647226334,,,,
281,-0.49967619832617216,8,0.944083,0.009960093128029257,,,,
282,-0.20812237801600691,8,0.943912,0.008327903614069024,,,,
283,0.991844552728173,9,0.943722,0.0017245883354917169,,,,
284,0.9472745858258932,8,0.943551,0.01625934662297368,,,,
285,0.0677299548118758,8,0.94338,0.006682216965903838,,,,
286,-0.1694538928675701,9,0.94319,0.008858077926561236,,,,
287,-0.006536999029207791,8,0.943019,0.03333343402482569,,,,
288,-0.2690188961204006,11,0.942791,0.006480617021831374,,,,
289,-0.3101984807084161,9,0.942601,0.0052230870351195335,,,,
290,0.39296021296782996,9,0.942411,0.004237229935824871,,,,
291,1.2409851053763032,8,0.94224,0.006782008179773887,,,,
292,-0.1288553366151386,9,0.94205,0.010351781267672777,,,,
293,-0.8389893474006724,8,0.941879,0.006421820493414998,,,,
294,-0.3470944833072161,9,0.941689,0.014638636571665605,,,,
295,-0.0878097249012271,9,0.941499,0.013647103332914412,,,,
296,1.3734528705489633,10,0.94129,0.0053964294493198395,,,,
297,-0.24213699141818829,11,0.941062,0.008898910678302249,,,,
298,0.03983917468602999,8,0.940891,0.015578968334011734,,,,
299,-0.2723303714444369,9,0.940701,0.007025881204754114,,,,
300,-0.0353971778454885,8,0.94053,0.010113193653523922,,,,
301,-0.2940350699050144,10,0.940321,0.02066622705509265,,,,
302,-0.1704195740203332,10,0.9401120000000001,0.015141433104872704,,,,
303,-0.19724015931284386,13,0.939846,0.01143813164283832,,,,
304,-0.2404567641636386,10,0.9396370000000001,0.008985442807897925,,,,
305,-0.3291984576702556,9,0.939447,0.008751893183216453,,,,
306,-0.1172420615231886,9,0.939257,0.010062560439109802,,,,
307,-8.857059614750251e-05,8,0.939086,0.011031701695173979,,,,
308,-0.1438160868549735,8,0.938915,0.0076651242561638355,,,,
309,-0.13640792179526548,15,0.938611,0.0068930524867028,,,,
310,-0.18003426926372068,11,0.938383,0.007086580308775107,,,,
311,-0.1041222359562192,8,0.938212,0.009098949609324336,,,,
312,-0.22504978857033792,8,0.938041,0.030242477543652058,,,,
313,-0.11882408520108986,12,0.937794,0.007641200441867113,,,,
314,0.3626440055303899,8,0.937623,0.005272841081023216,,,,
315,-0.014753666600784171,10,0.937414,0.021229196805506945,,,,
316,-0.08347820274089719,9,0.9372240000000001,0.00500620078916351,,,,
317,-0.1870079550645286,8,0.937053,0.00870266929268837,,,,
318,-0.11180211415084618,14,0.936768,0.005534000811167061,,,,
319,-0.186963260298085,9,0.936578,0.008658905513584614,,,,
320,0.02745525942186841,10,0.936369,0.005817252754544218,,,,
321,1.52427073863871,8,0.936198,0.011094179470092058,,,,
322,0.9583424464385532,8,0.936027,0.007140651112422347,,,,
323,-0.1245285187086479,9,0.935837,0.007096558654059966,,,,
324,0.1134356848010416,9,0.935647,0.008567399112507701,,,,
325,0.02472124702095521,9,0.935457,0.016565034554029506,,,,
326,-0.1434378905420779,8,0.9352860000000001,0.01090540993027389,,,,
327,-0.026659833043657266,12,0.935039,0.013739393092691898,,,,
328,-0.3303454568818368,9,0.934849,0.008488472240666548,,,,
329,-0.3339236195621868,8,0.934678,0.006517172558233142,,,,
330,0.30089509227587485,8,0.934507,0.004103937419131398,,,,
331,-0.2077449047672544,8,0.934336,0.005029849552859862,,,,
332,-0.14534633308504852,8,0.934165,0.006882762536406517,,,,
333,-0.5003560147846788,12,0.933918,0.009444096436103186,,,,
334,-0.1460465088650105,9,0.933728,0.005038208172967036,,,,
335,0.3686128547141857,10,0.933519,0.008099688217043877,,,,
336,-0.28124895868775573,18,0.933158,0.007199568627402187,,,,
337,0.2416938409106912,8,0.932987,0.027258604764938354,,,,
338,-0.2201384756755313,8,0.932816,0.002627286633166174,,,,
339,0.07618581147723011,8,0.932645,0.019442259101197124,,,,
340,-0.4588700205449096,9,0.932455,0.0037236863281577826,,,,
341,-0.4172084351941465,17,0.932113,0.004518219665624201,,,,
342,-0.0867598237193382,9,0.9319230000000001,0.005728145886678249,,,,
343,0.7053784213216114,9,0.931733,0.0052143419937541085,,,,
344,-0.1794508069091253,8,0.931562,0.01410803897306323,,,,
345,-0.2636835350976807,8,0.931391,0.004874038975685835,,,,
346,-0.37994762445857366,12,0.931144,0.010757528827525675,,,,
347,0.8066002228076998,9,0.9309540000000001,0.012973564676940441,,,,
348,-0.1729709459196998,8,0.930783,0.007210484240204096,,,,
349,1.576072724046687,9,0.930593,0.003076503984630108,,,,
350,0.044860935109632294,8,0.930422,0.0021598572202492505,,,,
351,-0.5224796439411972,8,0.930251,0.008289283607155085,,,,
352,-0.09842986765682979,9,0.930061,0.013483041897416115,,,,
353,0.2029931923186208,8,0.92989,0.011291429866105318,,,,
354,0.005278796252382506,10,0.929681,0.01049483559715251,,,,
355,-0.3019066710286709,8,0.9295100000000001,0.002708198153413832,,,,
356,-0.267986853416248,8,0.929339,0.0028670458123087883,,,,
357,1.3719856297231734,11,0.929111,0.018088495048383873,,,,
358,0.17363807019791488,9,0.928921,0.01650097236658136,,,,
359,0.46799621293946114,8,0.92875,0.011762617388740182,,,,
360,-0.17603608744990168,14,0.928465,0.013585647102445364,,,,
361,0.0887039610050343,9,0.928275,0.004958331002853811,,,,
362,-0.2082263619773206,8,0.928104,0.012413976869235436,,,,
363,-0.3349621988828817,9,0.927914,0.01708046905696392,,,,
364,-0.0655224789084302,8,0.927743,0.015356870833784342,,,,
365,-0.12029960007004578,10,0.927534,0.013078219102074703,,,,
366,-0.1328490984627067,9,0.927344,0.010153680806979537,,,,
367,-0.2583876599285725,11,0.927116,0.012210328597575426,,,,
368,-0.15815908145219787,10,0.926907,0.005965219810605049,,,,
369,-0.047448781778758206,8,0.926736,0.012776137717689076,,,,
370,-0.1315911246096192,8,0.926565,0.022550157271325588,,,,
371,-0.2720267800664857,13,0.926299,0.006902528073017796,,,,
372,0.194347248111957,10,0.92609,0.013438581178585688,,,,
373,0.11054269393192509,10,0.925881,0.006037210424741109,,,,
374,-0.0040707581498097,8,0.92571,0.004800427472218871,,,,
375,0.09893328514584329,8,0.925539,0.009111362975090742,,,,
376,1.626317138370137e-05,9,0.925349,0.0031599305414905152,,,,
377,-0.0637032667646511,8,0.9251780000000001,0.010005661752074957,,,,
378,-0.1839811352284751,9,0.924988,0.00549283716827631,,,,
379,-0.3336873411696849,9,0.924798,0.008023058297112584,,,,
380,0.227701298141283,8,0.924627,0.006923473672941327,,,,
381,0.10614299005185446,17,0.924285,0.006873726332560182,,,,
382,0.0348470774119192,8,0.924114,0.0030392264015972614,,,,
383,-0.1432409885074915,8,0.923943,0.0018934120889753103,,,,
384,-0.1184979972837885,8,0.923772,0.012548158566157023,,,,
385,-0.4236906751851638,11,0.923544,0.00323186411211888,,,,
386,-0.119063039140589,9,0.923354,0.0036964279133826494,,,,
387,-0.0930506668955112,9,0.923164,0.005556005829324325,,,,
388,-0.09404154033103611,8,0.922993,0.006414859090000391,,,,
389,-0.3790965621818413,10,0.922784,0.011524512432515621,,,,
390,-0.18693131934994217,10,0.922575,0.004565206239931285,,,,
391,-0.3433261438232026,10,0.922366,0.007078637757028143,,,,
392,-0.23378336041190378,9,0.922176,0.0037407840912540755,,,,
393,0.016499199202137688,8,0.922005,0.0035709163639694452,,,,
394,-0.1110087189116815,8,0.921834,0.0039963040035218,,,,
395,-0.04016058894081828,10,0.921625,0.00950061425101012,,,,
396,0.08290574566498982,9,0.921435,0.004237641114741564,,,,
397,-0.19209713310635815,13,0.921169,0.013627758657094091,,,,
398,1.6625660141641245,9,0.920979,0.0066428473219275475,,,,
399,-0.2753270905876815,8,0.920808,0.008237960748374462,,,,
400,0.0666137860450105,9,0.920618,0.013676159782335162,,,,
401,0.726776413116314,8,0.920447,0.010324649512767792,,,,
402,-0.3535901243223055,9,0.920257,0.007525087644656499,,,,
403,0.23305769491165448,8,0.920086,0.001995401456952095,,,,
404,-0.1254032654399653,9,0.919896,0.005045703689878185,,,,
405,0.27923115181799085,10,0.919687,0.007268139394000173,,,,
406,-0.1561092444410473,8,0.919516,0.005099815704549353,,,,
407,-0.43841498696309167,8,0.919345,0.011509019415825605,,,,
408,-0.06679589584635748,11,0.919117,0.008922363631427288,,,,
409,-0.1846499122273624,8,0.918946,0.005233210627920926,,,,
410,-0.008080363509964883,9,0.918756,0.00590338713179032,,,,
411,-0.2027163215458054,8,0.918585,0.00839521107263863,,,,
412,-0.2467450150398414,10,0.918376,0.004229467905436953,,,,
413,-0.17072131160246878,12,0.918129,0.003754156098390619,,,,
414,0.9371711661977733,11,0.917901,0.012899614948158463,,,,
415,-0.4514680433395424,11,0.917673,0.005358408748482664,,,,
416,-0.19338829961380072,8,0.917502,0.021435942500829697,,,,
417,-0.12470802473474796,13,0.9172359999999999,0.012521851109340787,,,,
418,-0.20615874036423756,11,0.917008,0.008482678327709436,,,,
419,-0.129907228599689,9,0.916818,0.01369722606614232,,,,
420,0.13018621270958278,8,0.916647,0.007339890347793698,,,,
421,-0.2214820928543521,8,0.916476,0.01682870858348906,,,,
422,-0.09215402793243258,11,0.916248,0.013869811470309893,,,,
423,-0.24905166628547667,14,0.915963,0.008610441504667202,,,,
424,-0.1682371757360134,8,0.915792,0.00672321409607927,,,,
425,0.37033218914044314,9,0.915602,0.008924827445298433,,,,
426,-0.9616102987020619,8,0.915431,0.005915346322581172,,,,
427,1.311545574201971,18,0.91507,0.01811515181325376,,,,
428,-0.004783296654267799,9,0.91488,0.010300830006599426,,,,
429,-0.2733801811198872,8,0.914709,0.00267566682305187,,,,
430,-0.4093413361600742,9,0.914519,0.020784921012818813,,,,
431,0.9506213425292203,11,0.914291,0.005734379403293133,,,,
432,-0.1877457506179824,9,0.914101,0.006552688777446747,,,,
433,-0.31321055901516104,8,0.91393,0.01584446569904685,,,,
434,-0.08499776354952468,11,0.913702,0.012821542719999949,,,,
435,1.8971303095359333,10,0.913493,0.016872513728837173,,,,
436,1.3612283590944994,8,0.913322,0.01753046875819564,,,,
437,-0.1579934440070044,8,0.913151,0.011324412189424038,,,,
438,0.1019610436844374,8,0.91298,0.007962001487612724,,,,
439,-0.1730700216506185,8,0.912809,0.006135912612080574,,,,
440,0.29187018017507427,11,0.912581,0.010340286263575157,,,,
441,0.00501257596389329,8,0.9124099999999999,0.008987526874989271,,,,
